make,model,part,total_paid
VAUXHALL,INSIGNIA,Alternator,275.80
VAUXHALL,INSIGNIA,Electrical ,274.68
VAUXHALL,CORSA,Ignition Coil,274.40
VAUXHALL,ASTRA,Heater/Glow Plugs,274.32
VAUXHALL,CORSA,Ignition Coil,274.32
VAUXHALL,INSIGNIA,Heater/Glow Plugs,274.32
VAUXHALL,CORSA,Ignition Coil,273.68
VAUXHALL,MOKKA,Ignition Coil,273.67
VAUXHALL,CORSA,Fuel System,273.50
VAUXHALL,ASTRA,Ignition Coil,273.12
VAUXHALL,CORSA,Clutch (Various Faults),272.59
VAUXHALL,CORSA,Ignition Coil,272.38
VAUXHALL,INSIGNIA,Electrical ,271.62
VAUXHALL,INSIGNIA,Alternator,271.48
VAUXHALL,CORSA,Oxygen (Lambda) Sensor,270.30
VAUXHALL,MOKKA,E.G.R Valve,269.90
VAUXHALL,MOKKA,Wiper Motor,269.64
VAUXHALL,MERIVA,Clutch (Various Faults),268.50
VAUXHALL,CORSA,Ignition Coil,268.28
VAUXHALL,INSIGNIA,Radiator,268.00
VAUXHALL,ZAFIRA,Air Con (Various Faults),268.00
VAUXHALL,VIVARO VAN,Starter Motor,267.85
VAUXHALL,CORSA,Steering Column,266.32
VAUXHALL,ASTRA,Wheel Bearing,265.50
VAUXHALL,INSIGNIA,Thermostat Housing,264.08
VAUXHALL,ASTRA,Brakes (Various Faults),263.74
VAUXHALL,INSIGNIA,Heater/Glow Plugs,263.52
VAUXHALL,CORSA,Ignition Coil,263.40
VAUXHALL,ASTRA,Thermostat Housing,263.00
VAUXHALL,CORSA,Water Pump,262.73
VAUXHALL,CORSA,Water Pump,262.49
VAUXHALL,MERIVA,Locks,262.34
VAUXHALL,ADAM,Ignition Coil,261.84
VAUXHALL,INSIGNIA,Electrical ,261.58
VAUXHALL,ANTARA,Starter Motor,261.52
VAUXHALL,CORSA,Wiper Motor,261.00
VAUXHALL,MOKKA,Electrical ,260.40
VAUXHALL,COMBO,Air Flow Meter,259.98
VAUXHALL,INSIGNIA,Fuel Injectors,258.90
VAUXHALL,MOKKA,Electrical ,257.70
VAUXHALL,ASTRA,Water Pump,257.13
VAUXHALL,ASTRA,Ignition Coil,257.04
VAUXHALL,CORSA,,255.40
VAUXHALL,INSIGNIA,Steering Pipe,255.06
VAUXHALL,VECTRA,Flywheel ,254.50
VAUXHALL,CORSA,Fuel System,254.00
VAUXHALL,INSIGNIA,Water Pump,251.58
VAUXHALL,MERIVA,Radiator,251.12
VAUXHALL,CORSA,Fuel System,251.00
VAUXHALL,MOKKA,Wiper Motor,250.60
VAUXHALL,ZAFIRA,Clutch (Various Faults),250.00
VAUXHALL,CORSA,Engine (Various Faults),250.00
VAUXHALL,VIVARO,Fuel System,250.00
VAUXHALL,INSIGNIA,E.G.R Cooler,250.00
VAUXHALL,ZAFIRA,Clutch (Various Faults),250.00
VAUXHALL,INSIGNIA,,250.00
VAUXHALL,ASTRA,Clutch (Various Faults),249.54
VAUXHALL,ASTRA,Thermostat Housing,249.00
VAUXHALL,ASTRA,Thermostat,248.96
VAUXHALL,INSIGNIA,,248.86
VAUXHALL,MOKKA,Wiper Motor,248.64
VAUXHALL,CORSA,Water Pump,248.00
VAUXHALL,ASTRA,Cooling,247.09
VAUXHALL,MERIVA,Starter Motor,247.07
VAUXHALL,MERIVA,Ecu (Other),246.76
VAUXHALL,ZAFIRA,Oxygen (Lambda) Sensor,246.52
VAUXHALL,CORSA,Water Pump,246.48
VAUXHALL,MOVANO VAN,Oil Cooler-,245.70
VAUXHALL,ASTRA,Spring (Suspension),245.26
VAUXHALL,CORSA,Water Pump,244.94
VAUXHALL,CORSA,Water Pump,244.80
VAUXHALL,ASTRA,Thermostat,244.50
VAUXHALL,ASTRA,Radiator,243.86
VAUXHALL,MERIVA,Ignition Coil,243.28
VAUXHALL,VIVARO,Intercooler,242.52
VAUXHALL,CORSA,Ignition Coil,242.30
VAUXHALL,MOKKA,Water Pump,242.07
VAUXHALL,ASTRA,Oxygen (Lambda) Sensor,241.80
VAUXHALL,ZAFIRA,Radiator,241.49
VAUXHALL,CORSA,Clutch (Various Faults),241.00
VAUXHALL,INSIGNIA,Sensors,240.12
VAUXHALL,INSIGNIA,Water Pump,239.60
VAUXHALL,CORSA,Cylinder Head Gasket,239.25
VAUXHALL,MERIVA,Water Pump,238.98
VAUXHALL,INSIGNIA,Steering Pump,238.23
VAUXHALL,CORSA,Sensors,237.60
VAUXHALL,VIVA,Electrical ,237.30
VAUXHALL,ASTRA,Oxygen (Lambda) Sensor,237.12
VAUXHALL,MOVANO VAN,Heater Fan Motor,236.90
VAUXHALL,ASTRA,Oil Leaks,236.86
VAUXHALL,CORSA,Radiator,236.56
VAUXHALL,ASTRA,Electrical ,236.14
VAUXHALL,VIVARO,Suspension (Various Faults),235.93
VAUXHALL,INSIGNIA,Water Pump,235.74
VAUXHALL,MERIVA,Central Door Locking,235.44
VAUXHALL,CORSA,Alternator,235.24
VAUXHALL,ZAFIRA,Clutch (Various Faults),235.14
VAUXHALL,CORSA,Shock Absorber,234.45
VAUXHALL,ASTRA,Air Con (Various Faults),234.43
VAUXHALL,CORSA,Fuel System,234.24
VAUXHALL,ASTRA,Engine (Various Faults),233.48
VAUXHALL,ASTRA,Sensors,233.40
VAUXHALL,VIVARO,Air Con (Various Faults),231.54
VAUXHALL,ASTRA,E.G.R Valve,231.00
VAUXHALL,MOVANO,Brakes,231.00
VAUXHALL,ANTARA,Wheel Bearing,230.75
VAUXHALL,MOKKA,Starter Motor,230.59
VAUXHALL,COMBO,Alternator,230.47
VAUXHALL,INSIGNIA,Water Pump,230.40
VAUXHALL,ASTRA,Alternator,230.20
VAUXHALL,ASTRA,Abs (Various Faults),230.17
VAUXHALL,CORSA,Ignition Coil,230.00
VAUXHALL,ASTRA,Oil Cooler-,228.79
VAUXHALL,MOKKA,Fuel Injectors,228.48
VAUXHALL,ASTRA,E.G.R Valve,228.39
VAUXHALL,VIVARO,Fuel Injectors,228.00
VAUXHALL,CORSA,Radiator,227.64
VAUXHALL,ASTRA,Water Pump,227.50
VAUXHALL,ASTRA,Suspension (Various Faults),227.45
VAUXHALL,CORSA,,226.74
VAUXHALL,MOKKA,Engine (Various Faults),226.10
VAUXHALL,ASTRA,Electrical ,226.00
VAUXHALL,CORSA,Ignition Coil,225.59
VAUXHALL,MERIVA,Water Pump,225.50
VAUXHALL,ASTRA,Engine (Various Faults),225.34
VAUXHALL,ZAFIRA,Brakes (Various Faults),224.83
VAUXHALL,ZAFIRA,Fuel Injectors,224.70
VAUXHALL,CORSA,Gearbox (Various Faults),224.64
VAUXHALL,INSIGNIA,Fuel Injectors,223.90
VAUXHALL,INSIGNIA,Thermostat Housing,222.98
VAUXHALL,ASTRA,Water Pump,222.32
VAUXHALL,CORSA,Sensors,222.06
VAUXHALL,ASTRA VXR,Sensors,222.00
VAUXHALL,MOKKA,Door Handle (Electronic),221.86
VAUXHALL,CASCADA,Electrical ,221.24
VAUXHALL,CORSA,Electrical ,220.80
VAUXHALL,MOKKA,Window Regulator,220.80
VAUXHALL,VECTRA,E.G.R Valve,220.69
VAUXHALL,ASTRA,Thermostat,220.49
VAUXHALL,ASTRA,Alternator,220.23
VAUXHALL,ASTRA,Brakes (Various Faults),220.20
VAUXHALL,ASTRA,Intercooler,220.00
VAUXHALL,ZAFIRA,Wheel Bearing,219.60
VAUXHALL,INSIGNIA,Ignition Coil,219.50
VAUXHALL,INSIGNIA,,218.84
VAUXHALL,ZAFIRA,Alternator,218.50
VAUXHALL,CORSA,Ignition Coil,218.28
VAUXHALL,MOKKA,Suspension (Various Faults),218.26
VAUXHALL,VIVARO,Air Flow Meter,218.00
VAUXHALL,CORSA,Alternator,217.99
VAUXHALL,VIVA,Oxygen (Lambda) Sensor,217.68
VAUXHALL,ASTRA,Wheel Bearing,217.49
VAUXHALL,ASTRA VAN,Electrical ,216.50
VAUXHALL,INSIGNIA,Electrical ,216.00
VAUXHALL,ZAFIRA,Wheel Bearing,215.80
VAUXHALL,ASTRA,Ignition Coil,215.58
VAUXHALL,MERIVA,Alternator,215.54
VAUXHALL,ZAFIRA,Ignition Coil,215.51
VAUXHALL,ASTRA,Vacuum Pump,215.00
VAUXHALL,MOKKA,Electrical ,214.80
VAUXHALL,VIVARO,Thermostat,214.32
VAUXHALL,CORSA,Starter Motor,214.24
VAUXHALL,MOKKA,Thermostat Housing,214.14
VAUXHALL,CORSA,Water Pump,213.52
VAUXHALL,ZAFIRA,Wheel Bearing,213.50
VAUXHALL,ANTARA,Suspension (Various Faults),213.24
VAUXHALL,VIVARO,Ecu (Other),213.00
VAUXHALL,VIVARO,Wheel Bearing,212.46
VAUXHALL,INSIGNIA,Radiator,212.05
VAUXHALL,VIVARO,Central Door Locking,212.00
VAUXHALL,CORSA,Ignition Coil,211.72
VAUXHALL,ADAM,Water Pump,211.49
VAUXHALL,CORSA,Wiper Motor,211.40
VAUXHALL,INSIGNIA,Starter Motor,211.20
VAUXHALL,CORSA,Air Con (Various Faults),210.99
VAUXHALL,INSIGNIA,Radiator,210.95
VAUXHALL,ADAM,Ignition Coil,210.73
VAUXHALL,INSIGNIA,Oxygen (Lambda) Sensor,210.72
VAUXHALL,CORSA,Water Pump,210.46
VAUXHALL,ZAFIRA,Central Door Locking,210.40
VAUXHALL,MERIVA,Starter Motor,210.00
VAUXHALL,CORSA,Cylinder Head Gasket,210.00
VAUXHALL,CORSA,Alternator,209.00
VAUXHALL,CORSA,Electrical ,208.92
VAUXHALL,ASTRA,Clutch (Various Faults),208.74
VAUXHALL,CORSA,Electrical ,208.00
VAUXHALL,MERIVA,Clutch (Various Faults),208.00
VAUXHALL,VIVARO,Starter Motor,208.00
VAUXHALL,CORSA,Oxygen (Lambda) Sensor,207.60
VAUXHALL,ZAFIRA,Ignition Coil,206.40
VAUXHALL,CORSA,Air Bag System,206.12
VAUXHALL,MOKKA,Ignition Coil,205.72
VAUXHALL,CORSA,Ignition Coil,205.67
VAUXHALL,MOKKA,Window Motor,205.36
VAUXHALL,CORSA,Ignition Coil,205.31
VAUXHALL,CORSA,Ignition Coil,204.38
VAUXHALL,INSIGNIA,IGNITION COIL,204.00
VAUXHALL,ZAFIRA,Clutch (Various Faults),203.72
VAUXHALL,CORSA,Starter Motor,201.36
VAUXHALL,ASTRA,Suspension (Various Faults),201.04
VAUXHALL,COMBO,Starter Motor,200.80
VAUXHALL,MOKKA,Spring (Suspension),200.40
VAUXHALL,CORSA,Drive Shaft,200.20
VAUXHALL,ASTRA,Sensors,200.20
VAUXHALL,CORSA,E.G.R Valve,200.00
VAUXHALL,CORSA,Gearbox (Various Faults),200.00
VAUXHALL,ZAFIRA VXR,Oil Leaks,200.00
VAUXHALL,ZAFIRA,Heater/Glow Plugs,200.00
VAUXHALL,ZAFIRA,Clutch (Various Faults),200.00
VAUXHALL,CORSA,Clutch (Various Faults),200.00
VAUXHALL,ZAFIRA,Gearbox (Various Faults),200.00
VAUXHALL,CORSA,Electrical ,200.00
VAUXHALL,CORSA,Turbocharger,200.00
VAUXHALL,MERIVA,Steering Column,200.00
VAUXHALL,ZAFIRA,Thermostat,200.00
VAUXHALL,ASTRA,Dpf Regeneration,200.00
VAUXHALL,MERIVA,Ignition Coil,199.81
VAUXHALL,INSIGNIA,Alternator,199.73
VAUXHALL,INSIGNIA,Steering Pipe,199.46
VAUXHALL,ASTRA,Clutch (Various Faults),199.20
VAUXHALL,CORSA,Alternator,198.60
VAUXHALL,CORSA,Water Pump,198.40
VAUXHALL,CORSA,Water Pump,197.74
VAUXHALL,MOKKA,Wheel Bearing,197.22
VAUXHALL,CORSA,Suspension (Various Faults),196.93
VAUXHALL,CORSA,Ignition Coil,196.78
VAUXHALL,CORSA,Engine (Various Faults),196.20
VAUXHALL,INSIGNIA,Steering Pipe,196.00
VAUXHALL,ASTRA,Brakes (Various Faults),195.90
VAUXHALL,ASTRA,Thermostat,195.36
VAUXHALL,CORSA,Ignition Coil,195.00
VAUXHALL,CORSA,Ignition (Various Faults),195.00
VAUXHALL,CORSA,Engine (Various Faults),195.00
VAUXHALL,CORSA,Ignition Coil,195.00
VAUXHALL,MOKKA,Electrical ,194.64
VAUXHALL,MERIVA,Electrical ,194.18
VAUXHALL,VIVARO,Dpf Filter,194.16
VAUXHALL,INSIGNIA,Steering Pipe,193.80
VAUXHALL,VIVARO,Temperature Sensor,193.20
VAUXHALL,CORSA,Electrical ,192.86
VAUXHALL,AGILA,Steering Rack,192.00
VAUXHALL,INSIGNIA,Air Flow Meter,190.78
VAUXHALL,MOVANO,Clutch (Various Faults),190.28
VAUXHALL,ADAM,Fuel System (Various Faults),190.20
VAUXHALL,CORSA,Alternator,190.10
VAUXHALL,INSIGNIA,Brakes (Various Faults),189.56
VAUXHALL,CORSA,Water Pump,189.39
VAUXHALL,ASTRA,Thermostat,189.28
VAUXHALL,MERIVA,Water Pump,189.19
VAUXHALL,ASTRA,Gearbox (Various Faults),188.80
VAUXHALL,CORSA,Fuel System,188.60
VAUXHALL,INSIGNIA,Radiator,188.58
VAUXHALL,CORSA,Spring (Suspension),188.40
VAUXHALL,INSIGNIA,Sensors,187.44
VAUXHALL,INSIGNIA,Ignition Coil,187.10
VAUXHALL,CORSA,Wheel Bearing,186.80
VAUXHALL,ASTRA,Electrical ,186.72
VAUXHALL,ASTRA,Alternator,186.34
VAUXHALL,INSIGNIA,Thermostat Housing,186.27
VAUXHALL,ASTRA,Wheel Bearing,186.00
VAUXHALL,INSIGNIA,Tensioner,185.52
VAUXHALL,MERIVA,Throttle Pedal,185.20
VAUXHALL,ASTRA,Fuel System,184.80
VAUXHALL,ASTRA,Gearbox (Various Faults),184.00
VAUXHALL,CORSA,Wheel Bearing,183.82
VAUXHALL,CORSA,Steering Column,182.90
VAUXHALL,INSIGNIA,Water Pump,182.12
VAUXHALL,ZAFIRA,Electrical ,181.99
VAUXHALL,INSIGNIA,,181.78
VAUXHALL,ZAFIRA,Starter Motor,181.16
VAUXHALL,CORSA,Water Pump,180.40
VAUXHALL,CORSA,Dpf Filter,180.00
VAUXHALL,ASTRA,Engine (Various Faults),180.00
VAUXHALL,CORSA,Wheel Bearing,180.00
VAUXHALL,CORSA,Engine (Various Faults),179.76
VAUXHALL,INSIGNIA,Oil Cooler-,179.32
VAUXHALL,ASTRA,Water Pump,179.29
VAUXHALL,ASTRA,Spring (Suspension),179.00
VAUXHALL,ASTRA,Water Pump,178.81
VAUXHALL,ASTRA,Suspension (Various Faults),178.49
VAUXHALL,ZAFIRA,Thermostat,178.48
VAUXHALL,VIVARO,Air Con (Various Faults),178.34
VAUXHALL,ZAFIRA,Ignition Coil,178.14
VAUXHALL,ASTRA,Water Pump,177.35
VAUXHALL,ASTRA,Ignition Coil,176.66
VAUXHALL,ASTRA,Water Pump,176.50
VAUXHALL,CORSA,Starter Motor,176.46
VAUXHALL,INSIGNIA,Wheel Bearing,176.40
VAUXHALL,CORSA,Ignition Coil,176.18
VAUXHALL,CORSA,Ignition Coil,175.56
VAUXHALL,CORSA,Gearbox (Various Faults),175.56
VAUXHALL,CORSA,Suspension (Various Faults),175.39
VAUXHALL,CORSA,Water Pump,175.10
VAUXHALL,CORSA,Wheel Bearing,175.00
VAUXHALL,CORSA,Ignition Coil,174.99
VAUXHALL,ASTRA,Fuel System,174.40
VAUXHALL,ASTRA,Thermostat,174.14
VAUXHALL,MOKKA,Thermostat,173.77
VAUXHALL,MERIVA,Ignition Coil,173.62
VAUXHALL,VIVARO,Suspension (Various Faults),173.40
VAUXHALL,ASTRA,Oil Cooler-,173.11
VAUXHALL,ADAM,Wheel Bearing,172.32
VAUXHALL,INSIGNIA,Ignition Coil,172.00
VAUXHALL,ASTRA,Heater/Glow Plugs,171.61
VAUXHALL,ASTRA,Engine (Various Faults),171.51
VAUXHALL,ZAFIRA,Steering Pump,171.00
VAUXHALL,ASTRA,Air Flow Meter,170.74
VAUXHALL,ASTRA,Ignition Coil,170.00
VAUXHALL,ZAFIRA,Dpf Filter,170.00
VAUXHALL,COMBO,Spring (Suspension),169.47
VAUXHALL,VIVARO,Sensors,169.20
VAUXHALL,ASTRA,Ignition Coil,168.72
VAUXHALL,ASTRA,Ignition Coil,168.50
VAUXHALL,ADAM,Gearbox (Various Faults),168.40
VAUXHALL,INSIGNIA,,168.40
VAUXHALL,CORSA,Ignition Coil,168.00
VAUXHALL,ANTARA,Engine (Various Faults),168.00
VAUXHALL,ASTRA,Ignition Coil,168.00
VAUXHALL,ASTRA,Ignition Coil,168.00
VAUXHALL,CORSA,Electrical ,167.60
VAUXHALL,ZAFIRA,Oil Cooler-,167.59
VAUXHALL,CORSA,Ignition Coil,167.40
VAUXHALL,CORSA,Steering Rack,167.07
VAUXHALL,ASTRA,Heater/Glow Plugs,166.88
VAUXHALL,INSIGNIA,Clutch (Various Faults),166.80
VAUXHALL,ZAFIRA,Alternator,166.48
VAUXHALL,INSIGNIA,Fuel Injectors,166.00
VAUXHALL,CORSA,Ignition Coil,165.83
VAUXHALL,ASTRA,Shock Absorber,165.72
VAUXHALL,ASTRA,Abs Accumulator,165.24
VAUXHALL,CORSA,Water Pump,165.00
VAUXHALL,ZAFIRA,Ignition Coil,164.82
VAUXHALL,VIVARO,Sensors,164.62
VAUXHALL,MOKKA,Central Door Locking,164.48
VAUXHALL,INSIGNIA,Central Door Locking,164.40
VAUXHALL,ASTRA,Heater/Glow Plugs,164.16
VAUXHALL,MERIVA,Starter Motor,164.02
VAUXHALL,INSIGNIA,Spring (Suspension),163.99
VAUXHALL,ASTRA,Water Pump,163.96
VAUXHALL,INSIGNIA,Thermostat,163.40
VAUXHALL,ASTRA,Brakes (Various Faults),163.38
VAUXHALL,CORSA,Ignition Coil,163.20
VAUXHALL,CORSA VXR,Water Pump,163.00
VAUXHALL,CORSA,Ignition Coil,162.96
VAUXHALL,ANTARA,Fuel System,162.72
VAUXHALL,CORSA,Brakes,162.60
VAUXHALL,INSIGNIA,Steering Pipe,162.43
VAUXHALL,VIVARO,Temperature Sender,162.40
VAUXHALL,ASTRA,Wiper Motor,162.14
VAUXHALL,CORSA,Ignition Coil,162.00
VAUXHALL,INSIGNIA,,161.87
VAUXHALL,INSIGNIA,Water Pump,161.76
VAUXHALL,INSIGNIA,Water Pump,161.49
VAUXHALL,ADAM,Water Pump,161.24
VAUXHALL,MOKKA,Wheel Bearing,160.80
VAUXHALL,CORSA,Alternator,160.53
VAUXHALL,COMBO,Fuel System,160.50
VAUXHALL,CORSA,Clutch (Various Faults),160.18
VAUXHALL,INSIGNIA,Heater/Glow Plugs,159.07
VAUXHALL,ZAFIRA,Ignition Coil,159.00
VAUXHALL,ASTRA,Brakes (Various Faults),158.40
VAUXHALL,ASTRA,Heater/Glow Plugs,158.40
VAUXHALL,CORSA,Ignition Coil,158.40
VAUXHALL,INSIGNIA,Fuel System,158.16
VAUXHALL,INSIGNIA,Suspension (Various Faults),157.20
VAUXHALL,CORSA,,157.07
VAUXHALL,MERIVA,Water Pump,156.92
VAUXHALL,MERIVA,Drive Shaft,156.70
VAUXHALL,CORSA,Ignition Coil,156.47
VAUXHALL,CORSA,Starter Motor,154.99
VAUXHALL,INSIGNIA,Fuel Injectors,154.79
VAUXHALL,CORSA,Electrical ,154.50
VAUXHALL,INSIGNIA,Steering Pipe,154.28
VAUXHALL,MOKKA,Sensors,153.89
VAUXHALL,MERIVA,Ignition Coil,153.79
VAUXHALL,INSIGNIA,Spring (Suspension),153.19
VAUXHALL,VIVARO,Central Door Locking,153.00
VAUXHALL,ZAFIRA,Ignition Coil,152.83
VAUXHALL,CORSA,Ignition Coil,152.82
VAUXHALL,VIVA,Electrical ,152.71
VAUXHALL,INSIGNIA,Camshaft Belt,152.49
VAUXHALL,CORSA,Thermostat,152.42
VAUXHALL,ANTARA,Heater/Glow Plugs,152.40
VAUXHALL,MERIVA,Cv Joint,152.28
VAUXHALL,CORSA,Abs (Various Faults),152.20
VAUXHALL,ASTRA,Fuel System,152.16
VAUXHALL,ASTRA VAN,Thermostat Housing,151.65
VAUXHALL,ADAM,Gearbox (Various Faults),151.63
VAUXHALL,CORSA,Spring (Suspension),151.18
VAUXHALL,INSIGNIA,Thermostat Housing,151.06
VAUXHALL,ASTRA,Water Pump,150.69
VAUXHALL,ZAFIRA,Starter Motor,150.61
VAUXHALL,AGILA,Steering Rack,150.50
VAUXHALL,ASTRA,Alternator,150.00
VAUXHALL,ZAFIRA,Fuel System,150.00
VAUXHALL,ASTRA,Electrical ,150.00
VAUXHALL,CORSA,Multimedia,150.00
VAUXHALL,CORSA,Engine (Various Faults),150.00
VAUXHALL,ASTRA,Ignition Coil,150.00
VAUXHALL,CORSA,Engine (Various Faults),150.00
VAUXHALL,CORSA,Cooling,150.00
VAUXHALL,CORSA,Clutch (Various Faults),150.00
VAUXHALL,ASTRA,Spring (Suspension),150.00
VAUXHALL,MERIVA,Water Pump,149.97
VAUXHALL,INSIGNIA,Heater/Glow Plugs,149.76
VAUXHALL,ASTRA,Thermostat,149.55
VAUXHALL,COMBO,Starter Motor,149.00
VAUXHALL,CASCADA,Water Pump,148.40
VAUXHALL,CORSA,Sensors,148.40
VAUXHALL,CORSA,Ignition Coil,148.00
VAUXHALL,CORSA,Ignition Coil,148.00
VAUXHALL,CORSA,Ignition Coil,148.00
VAUXHALL,COMBO,Ignition (Various Faults),148.00
VAUXHALL,ASTRA,Ignition Coil,147.96
VAUXHALL,ASTRA,Electrical ,147.71
VAUXHALL,ASTRA,Thermostat,146.80
VAUXHALL,VIVARO,Wheel Bearing,146.48
VAUXHALL,CORSA,Thermostat,146.12
VAUXHALL,ASTRA,Hose/Pipe ,145.13
VAUXHALL,MOKKA,Heater/Glow Plugs,144.94
VAUXHALL,ZAFIRA,Ignition Coil,144.68
VAUXHALL,ASTRA,Thermostat,144.40
VAUXHALL,ASTRA,Ignition Coil,144.20
VAUXHALL,INSIGNIA,Fuel System,144.00
VAUXHALL,CORSA,Cylinder Head Gasket,144.00
VAUXHALL,ASTRA,Ignition Coil,144.00
VAUXHALL,ASTRA,Dpf Filter,144.00
VAUXHALL,MOKKA,Turbocharger,144.00
VAUXHALL,CORSA,Ignition Coil,144.00
VAUXHALL,INSIGNIA,Suspension (Various Faults),143.98
VAUXHALL,CORSA,Suspension (Various Faults),143.98
VAUXHALL,CORSA,Heater Fan Motor,143.39
VAUXHALL,ANTARA,Air Flow Meter,143.18
VAUXHALL,CORSA,Oxygen (Lambda) Sensor,142.99
VAUXHALL,CORSA,Ignition Coil,142.78
VAUXHALL,ADAM,Ignition Coil,142.65
VAUXHALL,MERIVA,Ignition Coil,142.20
VAUXHALL,ASTRA,Fuel System,142.12
VAUXHALL,MERIVA,Water Pump,142.07
VAUXHALL,ADAM,Ignition Coil,142.00
VAUXHALL,CORSA,,141.95
VAUXHALL,VIVARO,Clutch (Various Faults),141.47
VAUXHALL,MERIVA,Water Pump,141.40
VAUXHALL,ZAFIRA,Thermostat Housing,141.33
VAUXHALL,INSIGNIA,Water Pump,140.72
VAUXHALL,INSIGNIA,Electrical ,140.40
VAUXHALL,ZAFIRA,Ignition Coil,140.39
VAUXHALL,CORSA,Ignition Coil,140.33
VAUXHALL,ASTRA,Air Con (Various Faults),140.04
VAUXHALL,MERIVA,Thermostat,140.04
VAUXHALL,ASTRA,Fuel System,139.99
VAUXHALL,INSIGNIA,Heater/Glow Plugs,139.50
VAUXHALL,INSIGNIA,Heater/Glow Plugs,139.49
VAUXHALL,MOKKA,Central Door Locking,139.48
VAUXHALL,CORSA,Ignition Coil,138.60
VAUXHALL,ZAFIRA,Ignition Coil,138.20
VAUXHALL,ZAFIRA,Alternator,138.15
VAUXHALL,CORSA,Suspension (Various Faults),138.00
VAUXHALL,ZAFIRA,Alternator,137.94
VAUXHALL,CORSA,Spring (Suspension),137.54
VAUXHALL,MERIVA,Spring (Suspension),137.50
VAUXHALL,ASTRA,Ignition Coil,137.47
VAUXHALL,ASTRA,Water Pump,137.37
VAUXHALL,CORSA,Electrical ,137.31
VAUXHALL,ZAFIRA,Oxygen (Lambda) Sensor,135.75
VAUXHALL,MERIVA,Thermostat Housing,135.15
VAUXHALL,CORSA VXR,Engine (Various Faults),134.19
VAUXHALL,MOKKA,Fuel System (Various Faults),134.04
VAUXHALL,ASTRA,Spring (Suspension),133.85
VAUXHALL,ASTRA,Water Pump,133.54
VAUXHALL,CORSA,Ignition Coil,133.41
VAUXHALL,CORSA,Ignition Coil,133.19
VAUXHALL,ASTRA VXR,Suspension (Various Faults),133.10
VAUXHALL,ASTRA,Water Pump,133.00
VAUXHALL,ASTRA,Spring (Suspension),132.59
VAUXHALL,CORSA,Ignition Coil,132.19
VAUXHALL,VIVARO VAN,Starter Motor,132.00
VAUXHALL,CORSA,Ignition Coil,132.00
VAUXHALL,CORSA,Ignition Coil,132.00
VAUXHALL,ASTRA,Brakes (Various Faults),131.95
VAUXHALL,ASTRA,Ignition Coil,131.88
VAUXHALL,VIVARO,,131.66
VAUXHALL,INSIGNIA,Thermostat,131.45
VAUXHALL,CORSA,Ignition Coil,131.30
VAUXHALL,CORSA,Heater Fan Motor,131.20
VAUXHALL,CORSA,Thermostat,131.00
VAUXHALL,CORSA,Thermostat Housing,130.96
VAUXHALL,CORSA,Heater Fan Motor,130.84
VAUXHALL,CORSA,Cooling Fan Motor,130.75
VAUXHALL,MERIVA,Starter Motor,130.40
VAUXHALL,CORSA,Spring (Suspension),130.31
VAUXHALL,INSIGNIA,Water Pump,130.14
VAUXHALL,ASTRA,Ignition Coil,130.03
VAUXHALL,CORSA,Starter Motor,129.60
VAUXHALL,MOKKA,Oil Leaks,129.34
